year_month,year,month,sku_id,category,qty_sold,promo_flag,promo_store_days,promo_intensity,holiday_days,days_in_month,n_stores,list_price,avg_selling_price
01/04/25,2025,4,SKU0036,PERSONAL_CARE,2588,0,0,0,0,30,3,19.26,19.26
01/05/25,2025,5,SKU0036,PERSONAL_CARE,3546,1,13,0.14,1,31,3,19.26,18.45
01/06/25,2025,6,SKU0036,PERSONAL_CARE,2666,1,1,0.011,0,30,3,19.26,19.2
01/07/25,2025,7,SKU0036,PERSONAL_CARE,2589,0,0,0,1,31,3,19.26,19.26
01/08/25,2025,8,SKU0036,PERSONAL_CARE,2664,1,7,0.075,0,31,3,19.26,18.82
01/09/25,2025,9,SKU0036,PERSONAL_CARE,2375,1,1,0.011,0,30,3,19.26,19.2
01/10/25,2025,10,SKU0036,PERSONAL_CARE,2915,1,7,0.075,1,31,3,19.26,18.82
01/11/25,2025,11,SKU0036,PERSONAL_CARE,2929,1,11,0.122,1,30,3,19.26,18.55
01/12/25,2025,12,SKU0036,PERSONAL_CARE,3278,1,27,0.29,1,31,3,19.26,17.58
01/01/22,2022,1,SKU0037,PERSONAL_CARE,2137,1,18,0.194,1,31,3,8.31,7.83
01/02/22,2022,2,SKU0037,PERSONAL_CARE,1594,1,2,0.024,1,28,3,8.31,8.25
01/03/22,2022,3,SKU0037,PERSONAL_CARE,2714,1,23,0.247,0,31,3,8.31,7.69
01/04/22,2022,4,SKU0037,PERSONAL_CARE,2714,1,10,0.111,0,30,3,8.31,8.03
01/05/22,2022,5,SKU0037,PERSONAL_CARE,2972,1,7,0.075,1,31,3,8.31,8.12
01/06/22,2022,6,SKU0037,PERSONAL_CARE,2789,1,7,0.078,0,30,3,8.31,8.12
01/07/22,2022,7,SKU0037,PERSONAL_CARE,2377,1,6,0.065,1,31,3,8.31,8.15
01/08/22,2022,8,SKU0037,PERSONAL_CARE,1976,0,0,0,0,31,3,8.31,8.31
01/09/22,2022,9,SKU0037,PERSONAL_CARE,1948,1,7,0.078,0,30,3,8.31,8.12
01/10/22,2022,10,SKU0037,PERSONAL_CARE,2649,1,19,0.204,1,31,3,8.31,7.8
01/11/22,2022,11,SKU0037,PERSONAL_CARE,2066,1,6,0.067,1,30,3,8.31,8.14
01/12/22,2022,12,SKU0037,PERSONAL_CARE,1729,0,0,0,1,31,3,8.31,8.31
01/01/23,2023,1,SKU0037,PERSONAL_CARE,2123,1,18,0.194,1,31,3,8.31,7.83
01/02/23,2023,2,SKU0037,PERSONAL_CARE,1387,1,1,0.012,1,28,3,8.31,8.28
01/03/23,2023,3,SKU0037,PERSONAL_CARE,2173,1,8,0.086,0,31,3,8.31,8.1
01/04/23,2023,4,SKU0037,PERSONAL_CARE,2298,1,2,0.022,0,30,3,8.31,8.25
01/05/23,2023,5,SKU0037,PERSONAL_CARE,2590,1,8,0.086,1,31,3,8.31,8.1
01/06/23,2023,6,SKU0037,PERSONAL_CARE,2575,1,7,0.078,0,30,3,8.31,8.12
01/07/23,2023,7,SKU0037,PERSONAL_CARE,2617,1,20,0.215,1,31,3,8.31,7.77
01/08/23,2023,8,SKU0037,PERSONAL_CARE,2195,1,6,0.065,0,31,3,8.31,8.15
01/09/23,2023,9,SKU0037,PERSONAL_CARE,2100,1,10,0.111,0,30,3,8.31,8.03
01/10/23,2023,10,SKU0037,PERSONAL_CARE,1812,0,0,0,1,31,3,8.31,8.31
01/11/23,2023,11,SKU0037,PERSONAL_CARE,1793,0,0,0,1,30,3,8.31,8.31
01/12/23,2023,12,SKU0037,PERSONAL_CARE,2057,1,12,0.129,1,31,3,8.31,7.99
01/01/24,2024,1,SKU0037,PERSONAL_CARE,1347,1,1,0.011,1,31,3,8.31,8.28
01/02/24,2024,2,SKU0037,PERSONAL_CARE,1344,0,0,0,1,29,3,8.31,8.31
01/03/24,2024,3,SKU0037,PERSONAL_CARE,2263,1,12,0.129,0,31,3,8.31,7.99
01/04/24,2024,4,SKU0037,PERSONAL_CARE,2530,1,10,0.111,0,30,3,8.31,8.03
01/05/24,2024,5,SKU0037,PERSONAL_CARE,2262,0,0,0,1,31,3,8.31,8.31
01/06/24,2024,6,SKU0037,PERSONAL_CARE,3117,1,20,0.222,0,30,3,8.31,7.76
01/07/24,2024,7,SKU0037,PERSONAL_CARE,1856,0,0,0,1,31,3,8.31,8.31
01/08/24,2024,8,SKU0037,PERSONAL_CARE,2274,1,13,0.14,0,31,3,8.31,7.96
01/09/24,2024,9,SKU0037,PERSONAL_CARE,2025,1,7,0.078,0,30,3,8.31,8.12
01/10/24,2024,10,SKU0037,PERSONAL_CARE,1728,0,0,0,1,31,3,8.31,8.31
01/11/24,2024,11,SKU0037,PERSONAL_CARE,1901,1,7,0.078,1,30,3,8.31,8.12
01/12/24,2024,12,SKU0037,PERSONAL_CARE,1481,0,0,0,1,31,3,8.31,8.31
01/01/25,2025,1,SKU0037,PERSONAL_CARE,1954,1,13,0.14,1,31,3,8.31,7.96
01/02/25,2025,2,SKU0037,PERSONAL_CARE,1638,1,17,0.202,1,28,3,8.31,7.81
01/03/25,2025,3,SKU0037,PERSONAL_CARE,1599,0,0,0,0,31,3,8.31,8.31
01/04/25,2025,4,SKU0037,PERSONAL_CARE,1836,0,0,0,0,30,3,8.31,8.31
01/05/25,2025,5,SKU0037,PERSONAL_CARE,2251,0,0,0,1,31,3,8.31,8.31
01/06/25,2025,6,SKU0037,PERSONAL_CARE,2409,1,6,0.067,0,30,3,8.31,8.14
01/07/25,2025,7,SKU0037,PERSONAL_CARE,2126,1,7,0.075,1,31,3,8.31,8.12
01/08/25,2025,8,SKU0037,PERSONAL_CARE,1741,0,0,0,0,31,3,8.31,8.31
01/09/25,2025,9,SKU0037,PERSONAL_CARE,1557,0,0,0,0,30,3,8.31,8.31
01/10/25,2025,10,SKU0037,PERSONAL_CARE,1741,0,0,0,1,31,3,8.31,8.31
01/11/25,2025,11,SKU0037,PERSONAL_CARE,1813,1,3,0.033,1,30,3,8.31,8.23
01/12/25,2025,12,SKU0037,PERSONAL_CARE,2132,1,24,0.258,1,31,3,8.31,7.67
01/01/22,2022,1,SKU0038,PERSONAL_CARE,1411,1,6,0.065,1,31,3,20.49,20.09
01/02/22,2022,2,SKU0038,PERSONAL_CARE,1297,1,8,0.095,1,28,3,20.49,19.9
01/03/22,2022,3,SKU0038,PERSONAL_CARE,1858,1,11,0.118,0,31,3,20.49,19.76
01/04/22,2022,4,SKU0038,PERSONAL_CARE,2179,1,8,0.089,0,30,3,20.49,19.94
01/05/22,2022,5,SKU0038,PERSONAL_CARE,2486,1,7,0.075,1,31,3,20.49,20.03
01/06/22,2022,6,SKU0038,PERSONAL_CARE,2085,0,0,0,0,30,3,20.49,20.49
01/07/22,2022,7,SKU0038,PERSONAL_CARE,2623,1,21,0.226,1,31,3,20.49,19.1
01/08/22,2022,8,SKU0038,PERSONAL_CARE,1912,1,5,0.054,0,31,3,20.49,20.16
01/09/22,2022,9,SKU0038,PERSONAL_CARE,1780,1,5,0.056,0,30,3,20.49,20.15
01/10/22,2022,10,SKU0038,PERSONAL_CARE,1913,0,0,0,1,31,3,20.49,20.49
01/11/22,2022,11,SKU0038,PERSONAL_CARE,2540,1,19,0.211,1,30,3,20.49,19.19
01/12/22,2022,12,SKU0038,PERSONAL_CARE,1709,0,0,0,1,31,3,20.49,20.49
01/01/23,2023,1,SKU0038,PERSONAL_CARE,1481,1,2,0.022,1,31,3,20.49,20.36
01/02/23,2023,2,SKU0038,PERSONAL_CARE,1746,1,15,0.179,1,28,3,20.49,19.39
01/03/23,2023,3,SKU0038,PERSONAL_CARE,2202,1,9,0.097,0,31,3,20.49,19.89
01/04/23,2023,4,SKU0038,PERSONAL_CARE,2036,0,0,0,0,30,3,20.49,20.49
01/05/23,2023,5,SKU0038,PERSONAL_CARE,3842,1,32,0.344,1,31,3,20.49,18.37
01/06/23,2023,6,SKU0038,PERSONAL_CARE,2333,0,0,0,0,30,3,20.49,20.49
01/07/23,2023,7,SKU0038,PERSONAL_CARE,2467,1,5,0.054,1,31,3,20.49,20.16
01/08/23,2023,8,SKU0038,PERSONAL_CARE,2509,1,15,0.161,0,31,3,20.49,19.5
01/09/23,2023,9,SKU0038,PERSONAL_CARE,2278,1,4,0.044,0,30,3,20.49,20.22
01/10/23,2023,10,SKU0038,PERSONAL_CARE,2475,1,9,0.097,1,31,3,20.49,19.89
01/11/23,2023,11,SKU0038,PERSONAL_CARE,2091,0,0,0,1,30,3,20.49,20.49
01/12/23,2023,12,SKU0038,PERSONAL_CARE,2590,1,18,0.194,1,31,3,20.49,19.3
01/01/24,2024,1,SKU0038,PERSONAL_CARE,1776,1,8,0.086,1,31,3,20.49,19.96
01/02/24,2024,2,SKU0038,PERSONAL_CARE,1737,0,0,0,1,29,3,20.49,20.49
01/03/24,2024,3,SKU0038,PERSONAL_CARE,2753,1,12,0.129,0,31,3,20.49,19.7
01/04/24,2024,4,SKU0038,PERSONAL_CARE,2727,1,8,0.089,0,30,3,20.49,19.94
01/05/24,2024,5,SKU0038,PERSONAL_CARE,3106,1,4,0.043,1,31,3,20.49,20.23
01/06/24,2024,6,SKU0038,PERSONAL_CARE,3407,1,10,0.111,0,30,3,20.49,19.81
01/07/24,2024,7,SKU0038,PERSONAL_CARE,3083,1,11,0.118,1,31,3,20.49,19.76
01/08/24,2024,8,SKU0038,PERSONAL_CARE,2466,1,5,0.054,0,31,3,20.49,20.16
01/09/24,2024,9,SKU0038,PERSONAL_CARE,2205,0,0,0,0,30,3,20.49,20.49
01/10/24,2024,10,SKU0038,PERSONAL_CARE,2554,1,5,0.054,1,31,3,20.49,20.16
01/11/24,2024,11,SKU0038,PERSONAL_CARE,2510,1,2,0.022,1,30,3,20.49,20.35
01/12/24,2024,12,SKU0038,PERSONAL_CARE,2192,1,5,0.054,1,31,3,20.49,20.16
01/01/25,2025,1,SKU0038,PERSONAL_CARE,2266,1,15,0.161,1,31,3,20.49,19.5
01/02/25,2025,2,SKU0038,PERSONAL_CARE,1897,1,8,0.095,1,28,3,20.49,19.9
01/03/25,2025,3,SKU0038,PERSONAL_CARE,2922,1,9,0.097,0,31,3,20.49,19.89
01/04/25,2025,4,SKU0038,PERSONAL_CARE,2997,1,9,0.1,0,30,3,20.49,19.87
01/05/25,2025,5,SKU0038,PERSONAL_CARE,4574,1,24,0.258,1,31,3,20.49,18.9
01/06/25,2025,6,SKU0038,PERSONAL_CARE,3353,1,12,0.133,0,30,3,20.49,19.67
01/07/25,2025,7,SKU0038,PERSONAL_CARE,3486,1,13,0.14,1,31,3,20.49,19.63
01/08/25,2025,8,SKU0038,PERSONAL_CARE,3150,1,17,0.183,0,31,3,20.49,19.37
01/09/25,2025,9,SKU0038,PERSONAL_CARE,3005,1,11,0.122,0,30,3,20.49,19.74
01/10/25,2025,10,SKU0038,PERSONAL_CARE,3418,1,15,0.161,1,31,3,20.49,19.5
01/11/25,2025,11,SKU0038,PERSONAL_CARE,2645,0,0,0,1,30,3,20.49,20.49
01/12/25,2025,12,SKU0038,PERSONAL_CARE,2270,0,0,0,1,31,3,20.49,20.49
01/01/22,2022,1,SKU0039,PERSONAL_CARE,2844,0,0,0,1,31,3,20.39,20.39
01/02/22,2022,2,SKU0039,PERSONAL_CARE,2752,0,0,0,1,28,3,20.39,20.39
01/03/22,2022,3,SKU0039,PERSONAL_CARE,4796,1,13,0.14,0,31,3,20.39,19.53
01/04/22,2022,4,SKU0039,PERSONAL_CARE,4765,1,3,0.033,0,30,3,20.39,20.19
01/05/22,2022,5,SKU0039,PERSONAL_CARE,6075,1,10,0.108,1,31,3,20.39,19.73
01/06/22,2022,6,SKU0039,PERSONAL_CARE,6185,1,13,0.144,0,30,3,20.39,19.51
01/07/22,2022,7,SKU0039,PERSONAL_CARE,5241,1,12,0.129,1,31,3,20.39,19.6
01/08/22,2022,8,SKU0039,PERSONAL_CARE,4500,1,6,0.065,0,31,3,20.39,20
01/09/22,2022,9,SKU0039,PERSONAL_CARE,3970,0,0,0,0,30,3,20.39,20.39
01/10/22,2022,10,SKU0039,PERSONAL_CARE,4541,1,5,0.054,1,31,3,20.39,20.06
01/11/22,2022,11,SKU0039,PERSONAL_CARE,3981,0,0,0,1,30,3,20.39,20.39
01/12/22,2022,12,SKU0039,PERSONAL_CARE,5622,1,23,0.247,1,31,3,20.39,18.88
01/01/23,2023,1,SKU0039,PERSONAL_CARE,4038,1,13,0.14,1,31,3,20.39,19.53
01/02/23,2023,2,SKU0039,PERSONAL_CARE,3986,1,13,0.155,1,28,3,20.39,19.44
01/03/23,2023,3,SKU0039,PERSONAL_CARE,4099,0,0,0,0,31,3,20.39,20.39
01/04/23,2023,4,SKU0039,PERSONAL_CARE,6370,1,11,0.122,0,30,3,20.39,19.64
01/05/23,2023,5,SKU0039,PERSONAL_CARE,6585,1,11,0.118,1,31,3,20.39,19.67
01/06/23,2023,6,SKU0039,PERSONAL_CARE,6053,1,9,0.1,0,30,3,20.39,19.78
01/07/23,2023,7,SKU0039,PERSONAL_CARE,6003,1,10,0.108,1,31,3,20.39,19.73
01/08/23,2023,8,SKU0039,PERSONAL_CARE,5757,1,12,0.129,0,31,3,20.39,19.6
01/09/23,2023,9,SKU0039,PERSONAL_CARE,5354,1,11,0.122,0,30,3,20.39,19.64
01/10/23,2023,10,SKU0039,PERSONAL_CARE,5288,1,6,0.065,1,31,3,20.39,20
01/11/23,2023,11,SKU0039,PERSONAL_CARE,5023,1,5,0.056,1,30,3,20.39,20.05
01/12/23,2023,12,SKU0039,PERSONAL_CARE,5147,1,9,0.097,1,31,3,20.39,19.8
01/01/24,2024,1,SKU0039,PERSONAL_CARE,4157,1,6,0.065,1,31,3,20.39,20
01/02/24,2024,2,SKU0039,PERSONAL_CARE,4192,1,7,0.08,1,29,3,20.39,19.9
01/03/24,2024,3,SKU0039,PERSONAL_CARE,4887,0,0,0,0,31,3,20.39,20.39
01/04/24,2024,4,SKU0039,PERSONAL_CARE,5728,0,0,0,0,30,3,20.39,20.39
01/05/24,2024,5,SKU0039,PERSONAL_CARE,6308,0,0,0,1,31,3,20.39,20.39
01/06/24,2024,6,SKU0039,PERSONAL_CARE,5882,0,0,0,0,30,3,20.39,20.39
01/07/24,2024,7,SKU0039,PERSONAL_CARE,7325,1,14,0.151,1,31,3,20.39,19.47
01/08/24,2024,8,SKU0039,PERSONAL_CARE,5114,0,0,0,0,31,3,20.39,20.39
01/09/24,2024,9,SKU0039,PERSONAL_CARE,5939,1,11,0.122,0,30,3,20.39,19.64
01/10/24,2024,10,SKU0039,PERSONAL_CARE,6715,1,11,0.118,1,31,3,20.39,19.67
01/11/24,2024,11,SKU0039,PERSONAL_CARE,6160,1,9,0.1,1,30,3,20.39,19.78
01/12/24,2024,12,SKU0039,PERSONAL_CARE,5804,1,13,0.14,1,31,3,20.39,19.53
01/01/25,2025,1,SKU0039,PERSONAL_CARE,4072,1,1,0.011,1,31,3,20.39,20.32
01/02/25,2025,2,SKU0039,PERSONAL_CARE,5221,1,16,0.19,1,28,3,20.39,19.22
01/03/25,2025,3,SKU0039,PERSONAL_CARE,6669,1,12,0.129,0,31,3,20.39,19.6
01/04/25,2025,4,SKU0039,PERSONAL_CARE,6187,0,0,0,0,30,3,20.39,20.39
01/05/25,2025,5,SKU0039,PERSONAL_CARE,8765,1,14,0.151,1,31,3,20.39,19.47
01/06/25,2025,6,SKU0039,PERSONAL_CARE,6513,0,0,0,0,30,3,20.39,20.39
01/07/25,2025,7,SKU0039,PERSONAL_CARE,7421,1,9,0.097,1,31,3,20.39,19.8
01/08/25,2025,8,SKU0039,PERSONAL_CARE,6931,1,12,0.129,0,31,3,20.39,19.6
01/09/25,2025,9,SKU0039,PERSONAL_CARE,6609,1,6,0.067,0,30,3,20.39,19.98
01/10/25,2025,10,SKU0039,PERSONAL_CARE,6638,1,5,0.054,1,31,3,20.39,20.06
01/11/25,2025,11,SKU0039,PERSONAL_CARE,7122,1,7,0.078,1,30,3,20.39,19.91
01/12/25,2025,12,SKU0039,PERSONAL_CARE,7937,1,25,0.269,1,31,3,20.39,18.74
01/01/22,2022,1,SKU0040,PERSONAL_CARE,1785,1,12,0.129,1,31,3,14.17,13.62
01/02/22,2022,2,SKU0040,PERSONAL_CARE,1332,1,1,0.012,1,28,3,14.17,14.12
01/03/22,2022,3,SKU0040,PERSONAL_CARE,2026,1,14,0.151,0,31,3,14.17,13.53
01/04/22,2022,4,SKU0040,PERSONAL_CARE,2096,0,0,0,0,30,3,14.17,14.17
01/05/22,2022,5,SKU0040,PERSONAL_CARE,3007,1,11,0.118,1,31,3,14.17,13.67
01/06/22,2022,6,SKU0040,PERSONAL_CARE,2605,1,11,0.122,0,30,3,14.17,13.65
01/07/22,2022,7,SKU0040,PERSONAL_CARE,2462,1,13,0.14,1,31,3,14.17,13.58
01/08/22,2022,8,SKU0040,PERSONAL_CARE,2484,1,9,0.097,0,31,3,14.17,13.76
01/09/22,2022,9,SKU0040,PERSONAL_CARE,2312,1,5,0.056,0,30,3,14.17,13.93
01/10/22,2022,10,SKU0040,PERSONAL_CARE,3075,1,14,0.151,1,31,3,14.17,13.53
01/11/22,2022,11,SKU0040,PERSONAL_CARE,1887,0,0,0,1,30,3,14.17,14.17
01/12/22,2022,12,SKU0040,PERSONAL_CARE,1946,1,5,0.054,1,31,3,14.17,13.94
01/01/23,2023,1,SKU0040,PERSONAL_CARE,1572,0,0,0,1,31,3,14.17,14.17
01/02/23,2023,2,SKU0040,PERSONAL_CARE,1554,0,0,0,1,28,3,14.17,14.17
01/03/23,2023,3,SKU0040,PERSONAL_CARE,1935,0,0,0,0,31,3,14.17,14.17
01/04/23,2023,4,SKU0040,PERSONAL_CARE,2337,0,0,0,0,30,3,14.17,14.17
01/05/23,2023,5,SKU0040,PERSONAL_CARE,3375,1,10,0.108,1,31,3,14.17,13.71
01/06/23,2023,6,SKU0040,PERSONAL_CARE,2666,1,5,0.056,0,30,3,14.17,13.93
01/07/23,2023,7,SKU0040,PERSONAL_CARE,3794,1,24,0.258,1,31,3,14.17,13.07
01/08/23,2023,8,SKU0040,PERSONAL_CARE,2187,0,0,0,0,31,3,14.17,14.17
01/09/23,2023,9,SKU0040,PERSONAL_CARE,2515,1,6,0.067,0,30,3,14.17,13.89
01/10/23,2023,10,SKU0040,PERSONAL_CARE,2701,1,12,0.129,1,31,3,14.17,13.62
01/11/23,2023,11,SKU0040,PERSONAL_CARE,2187,1,1,0.011,1,30,3,14.17,14.12
01/12/23,2023,12,SKU0040,PERSONAL_CARE,2060,0,0,0,1,31,3,14.17,14.17
01/01/24,2024,1,SKU0040,PERSONAL_CARE,2118,1,13,0.14,1,31,3,14.17,13.58
01/02/24,2024,2,SKU0040,PERSONAL_CARE,2047,1,11,0.126,1,29,3,14.17,13.63
01/03/24,2024,3,SKU0040,PERSONAL_CARE,2396,0,0,0,0,31,3,14.17,14.17
01/04/24,2024,4,SKU0040,PERSONAL_CARE,4540,1,24,0.267,0,30,3,14.17,13.04
01/05/24,2024,5,SKU0040,PERSONAL_CARE,3474,1,7,0.075,1,31,3,14.17,13.85
01/06/24,2024,6,SKU0040,PERSONAL_CARE,2731,0,0,0,0,30,3,14.17,14.17
01/07/24,2024,7,SKU0040,PERSONAL_CARE,2666,0,0,0,1,31,3,14.17,14.17
01/08/24,2024,8,SKU0040,PERSONAL_CARE,2497,0,0,0,0,31,3,14.17,14.17
01/09/24,2024,9,SKU0040,PERSONAL_CARE,2428,0,0,0,0,30,3,14.17,14.17
01/10/24,2024,10,SKU0040,PERSONAL_CARE,2773,0,0,0,1,31,3,14.17,14.17
01/11/24,2024,11,SKU0040,PERSONAL_CARE,3424,1,11,0.122,1,30,3,14.17,13.65
01/12/24,2024,12,SKU0040,PERSONAL_CARE,2215,0,0,0,1,31,3,14.17,14.17
01/01/25,2025,1,SKU0040,PERSONAL_CARE,2480,1,11,0.118,1,31,3,14.17,13.67
01/02/25,2025,2,SKU0040,PERSONAL_CARE,2068,1,2,0.024,1,28,3,14.17,14.07
01/03/25,2025,3,SKU0040,PERSONAL_CARE,2879,1,5,0.054,0,31,3,14.17,13.94
01/04/25,2025,4,SKU0040,PERSONAL_CARE,3837,1,9,0.1,0,30,3,14.17,13.74
01/05/25,2025,5,SKU0040,PERSONAL_CARE,3424,0,0,0,1,31,3,14.17,14.17
01/06/25,2025,6,SKU0040,PERSONAL_CARE,5025,1,27,0.3,0,30,3,14.17,12.9
01/07/25,2025,7,SKU0040,PERSONAL_CARE,3993,1,17,0.183,1,31,3,14.17,13.39
01/08/25,2025,8,SKU0040,PERSONAL_CARE,3543,1,10,0.108,0,31,3,14.17,13.71
01/09/25,2025,9,SKU0040,PERSONAL_CARE,2755,0,0,0,0,30,3,14.17,14.17
01/10/25,2025,10,SKU0040,PERSONAL_CARE,4138,1,23,0.247,1,31,3,14.17,13.12
01/11/25,2025,11,SKU0040,PERSONAL_CARE,2870,0,0,0,1,30,3,14.17,14.17
01/12/25,2025,12,SKU0040,PERSONAL_CARE,3113,1,9,0.097,1,31,3,14.17,13.76
